2719|GALEXMSC J213107.33+042209.2  |322.78015 |   4.36905 |G|206866| 0.690030 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2720|GALEXMSC J213107.61-033147.5  |322.78227 |  -3.52970 |G|358630| 1.196260 |SLS |22.9g|  0.000|2|0|4|2|1|0|0
2721|WISEA J213107.75+095831.1|322.78230 |   9.97531 |G|182275| 0.608005 |SLS |22.0g|  0.000|3|0|27|3|1|4|0
2722|GALEXMSC J213108.24-023954.4  |322.78461 |  -2.66526 |G|289950| 0.967170 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2724|SDSS J213108.83+004206.9|322.78683 |   0.70192 |G|187685| 0.626050 |SLS |21.8g|  0.000|2|0|18|2|1|4|0
2725|GALEXMSC J213108.80-001359.9  |322.78689 |  -0.23341 |G|193957| 0.646970 |SLS |22.5g|  0.000|1|0|4|2|1|0|0
2726|SDSS J213108.92-010925.8|322.78717 |  -1.15717 |G|236003| 0.787220 |SLS |22.3g|  0.000|2|0|19|2|1|4|0
2727|GALEXMSC J213109.12-003233.7  |322.78790 |  -0.54299 |G|225810| 0.753220 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2728|WISEA J213109.10-001627.5|322.78793 |  -0.27433 |G|184771| 0.616331 |SLS |23.1g|  0.000|4|0|27|3|2|4|0
2729|WIG S22J213109109-00323503|322.78795 |  -0.54306 |G|225963| 0.753730 |SLS |22.5g|  0.000|1|0|0|1|1|0|0
2730|WIG R22J213109571-00333213|322.78988 |  -0.55891 |G|226118| 0.754250 |SLS |23.6g|  0.000|2|0|0|1|1|0|0
2731|GALEXMSC J213109.57+020631.8  |322.78988 |   2.10893 |G|266614| 0.889330 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2732|WISEA J213109.61+000806.7|322.79020 |   0.13518 |G|235499| 0.785540 |SLS |22.6g|  0.000|2|0|30|3|1|4|0
2733|WISEA J213109.77-041912.6|322.79077 |  -4.31972 |G|238677| 0.796140 |SLS |21.9g|  0.000|2|0|16|3|1|0|0
2734|WISEA J213109.86-033624.3|322.79097 |  -3.60672 |G|196373| 0.655030 |SLS |21.7g|  0.000|2|0|16|3|1|0|0
2735|GALEXMSC J213109.94+033923.3  |322.79160 |   3.65635 |G|204908| 0.683500 |SLS |22.3g|  0.000|2|0|4|2|1|0|0
2736|GALEXMSC J213109.91-013845.0  |322.79168 |  -1.64481 |G|203106| 0.677490 |SLS |22.6g|  0.000|2|0|4|2|1|0|0
2737|WISEA J213110.11-033751.9|322.79267 |  -3.63081 |G|224530| 0.748950 |SLS |22.4g|  0.000|2|0|15|3|1|0|0
2738|SDSS J213110.45-010457.1|322.79358 |  -1.08255 |G|210104| 0.700830 |SLS |22.4g|  0.000|2|0|15|1|1|4|0
2739|WISEA J213110.48-025848.2|322.79368 |  -2.98009 |G|200040| 0.667260 |SLS |22.3g|  0.000|2|0|12|2|1|0|0
2740|GALEXMSC J213110.56+021512.6  |322.79451 |   2.25340 |G|185521| 0.618830 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
2741|GALEXMSC J213110.73-004114.7  |322.79474 |  -0.68760 |G|292999| 0.977340 |SLS |23.2g|  0.000|2|0|4|2|1|0|0
2742|GALEXMSC J213110.65+031306.2  |322.79487 |   3.21825 |G|286677| 0.956250 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
2744|GALEXMSC J213111.07-041545.3  |322.79583 |  -4.26266 |G|215875| 0.720080 |SLS |22.1g|  0.000|2|0|4|2|1|0|0
2745|WISEA J213111.00-062328.8|322.79587 |  -6.39134 |QSO|250001| 0.833912 |SLS |18.3g|  0.000|29|0|53|9|15|8|0
2746|GALEXMSC J213111.24-010132.8  |322.79638 |  -1.02557 |G|214798| 0.716490 |SLS |23.0g|  0.000|2|0|4|2|1|0|0
2747|GALEXASC J213111.08+021528.8  |322.79643 |   2.25808 |G|190635| 0.635890 |SLS |21.9g|  0.000|2|0|8|3|1|0|0
2748|GALEXMSC J213111.55-031738.6  |322.79786 |  -3.29386 |G|197257| 0.657980 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
2749|WISEA J213111.85+002524.1|322.79942 |   0.42338 |G|214335| 0.714946 |SLS |22.5g|  0.000|2|0|30|4|1|4|0
2750|SDSS J213111.87+100401.1|322.79950 |  10.06700 |G|195979| 0.653716 |SLS |22.1g|  0.000|2|0|15|2|1|4|0
2751|WISEA J213111.96-012528.1|322.79975 |  -1.42429 |G|222386| 0.741800 |SLS |22.4g|  0.000|2|0|16|3|1|0|0
2752|WIG S22J213112368+00261102|322.80153 |   0.43639 |G|189394| 0.631750 |SLS |22.7g|  0.000|1|0|0|1|1|0|0
2753|WIG R22J213112373+00261086|322.80155 |   0.43635 |G|189511| 0.632140 |SLS |22.9g|  0.000|2|0|0|1|1|0|0
2754|WIG R22J213112462-01544293|322.80187 |  -1.91193 |G|180259| 0.601280 |SLS |22.5g|  0.000|2|0|0|1|1|0|0
2755|WISEA J213112.80-013712.1|322.80338 |  -1.62008 |G|202957| 0.676990 |SLS |22.2g|  0.000|2|0|16|3|1|0|0
2756|GALEXMSC J213112.88-032442.6  |322.80358 |  -3.41167 |G|203883| 0.680080 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2757|GALEXMSC J213112.81-025255.1  |322.80361 |  -2.88208 |G|183503| 0.612100 |SLS |22.1g|  0.000|2|0|4|2|1|0|0
2758|WISEA J213113.02+030602.1|322.80427 |   3.10060 |G|347966| 1.160690 |SLS |21.5g|  0.000|2|0|16|3|1|0|0
2759|WISEA J213113.20-000828.8|322.80468 |  -0.14130 |G|202114| 0.674180 |SLS |22.3g|  0.000|2|0|27|2|1|4|0
2760|SDSS J213113.15-010559.7|322.80480 |  -1.09993 |G|211174| 0.704400 |SLS |22.6g|  0.000|2|0|15|1|1|4|0
2761|SDSS J213113.16+004808.8|322.80486 |   0.80246 |G|227360| 0.758390 |SLS |22.3g|  0.000|2|0|9|2|1|4|0
2762|GALEXMSC J213113.44+034459.7  |322.80622 |   3.74990 |G|224590| 0.749150 |SLS |22.1g|  0.000|2|0|4|2|1|0|0
2763|WISEA J213113.91+002605.2|322.80777 |   0.43442 |G|266605| 0.889300 |SLS |22.4g|  0.000|2|0|31|3|1|4|0
2764|WIG R22J213113972+01314545|322.80822 |   1.52929 |G|306880| 1.023640 |SLS |22.6g|  0.000|2|0|0|1|1|0|0
2765|GALEXMSC J213114.09-001124.6  |322.80896 |  -0.19017 |G|287855| 0.960180 |SLS |23.5g|  0.000|2|0|4|2|1|0|0
2766|GALEXMSC J213114.43+013452.5  |322.81005 |   1.58077 |G|291632| 0.972780 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2767|GALEXMSC J213115.00+021535.8  |322.81165 |   2.26079 |G|248117| 0.827630 |SLS |23.0g|  0.000|2|0|4|2|1|0|0
2768|WIG R22J213115318+03351666|322.81383 |   3.58796 |G|242883| 0.810170 |SLS |22.0g|  0.000|2|0|0|1|1|0|0
2769|WISEA J213115.42+035559.1|322.81434 |   3.93336 |G|327772| 1.093330 |SLS |22.1g|  0.000|2|0|16|3|1|0|0
2770|WISEA J213115.74-004952.3|322.81537 |  -0.83098 |G|196502| 0.655460 |SLS |23.0g|  0.000|2|0|16|3|1|0|0
2771|GALEXASC J213116.07-015652.2  |322.81649 |  -1.94722 |G|223666| 0.746070 |SLS |23.0g|  0.000|2|0|4|2|1|0|0
2772|SDSS J213116.15+001626.0|322.81729 |   0.27390 |G|246573| 0.822480 |SLS |21.2g|  0.000|2|0|19|2|1|4|0
2773|SDSS J213116.20+004140.8|322.81750 |   0.69468 |G|214627| 0.715920 |SLS |22.2g|  0.000|2|0|19|2|1|4|0
2774|WIG R22J213116540+01350572|322.81892 |   1.58492 |G|275102| 0.917640 |SLS |21.7g|  0.000|2|0|0|1|1|0|0
2775|WISEA J213116.91+040630.9|322.82035 |   4.10873 |G|225126| 0.750940 |SLS |22.7g|  0.000|2|0|16|3|1|0|0
2776|GALEXMSC J213117.02+041250.6  |322.82069 |   4.21424 |G|223615| 0.745900 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
2777|GALEXMSC J213116.92-031810.5  |322.82101 |  -3.30288 |G|257537| 0.859050 |SLS |22.9g|  0.000|2|0|4|2|1|0|0
2778|WISEA J213117.25+000745.6|322.82191 |   0.12928 |G|340969| 1.137350 |SLS |22.5g|  0.000|3|0|32|4|1|4|0
2779|GALEXMSC J213118.25+033856.8  |322.82595 |   3.64910 |G|269480| 0.898890 |SLS |22.9g|  0.000|2|0|4|2|1|0|0
2780|GALEXMSC J213118.28-035140.3  |322.82608 |  -3.86144 |G|240667| 0.802780 |SLS |22.2g|  0.000|2|0|3|2|1|0|0
2781|WISEA J213118.34+004520.7|322.82642 |   0.75592 |G|213194| 0.711140 |SLS |21.9g|  0.000|2|0|31|3|1|4|0
2782|GALEXMSC J213118.43-014243.9  |322.82676 |  -1.71252 |G|182271| 0.607990 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
2783|WISEA J213118.69-000924.7|322.82790 |  -0.15687 |G|182917| 0.610144 |SLS |22.8g|  0.000|1|0|27|3|1|4|0
2784|WISEA J213118.78+013416.1|322.82813 |   1.57152 |G|240500| 0.802220 |SLS |21.6g|  0.000|2|0|20|4|1|0|0
2785|GALEXMSC J213118.60-013334.0  |322.82813 |  -1.55929 |G|180514| 0.602130 |SLS |23.6g|  0.000|2|0|4|2|1|0|0
2786|WISEA J213119.06+031544.7|322.82956 |   3.26295 |G|190497| 0.635430 |SLS |23.0g|  0.000|2|0|12|2|1|0|0
2787|WISEA J213119.12-010058.8|322.82969 |  -1.01636 |G|186308| 0.621455 |SLS |22.6g|  0.000|5|0|27|3|2|4|0
2788|WISEA J213119.14+004408.8|322.82978 |   0.73579 |G|210977| 0.703745 |SLS |21.8g|  0.000|0|0|31|4|1|4|0
2789|WIG R22J213119294-04010452|322.83036 |  -4.01792 |G|304901| 1.017040 |SLS |22.5g|  0.000|2|0|0|1|1|0|0
2790|WISEA J213119.46+034544.6|322.83110 |   3.76241 |G|196459| 0.655317 |SLS |     |  0.000|1|0|12|3|2|0|0
2791|GALEXASC J213119.46+011028.3  |322.83114 |   1.17472 |G|308388| 1.028670 |SLS |22.5g|  0.000|2|0|8|3|1|0|0
2792|WISEA J213119.62-024820.1|322.83194 |  -2.80583 |G|226098| 0.754180 |SLS |23.0g|  0.000|2|0|16|3|1|0|0
2793|GALEXMSC J213119.83-031332.5  |322.83234 |  -3.22548 |G|203685| 0.679420 |SLS |22.3g|  0.000|2|0|3|2|1|0|0
2794|GALEXMSC J213119.72+042338.9  |322.83262 |   4.39386 |G|196838| 0.656580 |SLS |23.3g|  0.000|2|0|4|2|1|0|0
2795|GALEXMSC J213119.85+035643.1  |322.83323 |   3.94473 |G|190446| 0.635260 |SLS |23.0g|  0.000|2|0|4|2|1|0|0
2796|WIG S22J213120118-00450812|322.83382 |  -0.75226 |G|308451| 1.028880 |SLS |23.3g|  0.000|1|0|0|1|1|0|0
2797|GALEXMSC J213120.17+032751.6  |322.83385 |   3.46436 |G|189784| 0.633050 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
2798|WIG R22J213120118-00450787|322.83385 |  -0.75221 |G|199095| 0.664110 |SLS |23.2g|  0.000|2|0|0|1|1|0|0
2799|WISEA J213120.37+025408.0|322.83475 |   2.90231 |G|184184| 0.614370 |SLS |21.8g|  0.000|2|0|16|3|1|0|0
2800|SDSS J213120.52+002136.4|322.83552 |   0.36012 |G|357634| 1.192940 |SLS |21.1g|  0.000|5|0|9|2|2|4|0
2801|GALEXMSC J213120.51+013525.7  |322.83600 |   1.59045 |G|266009| 0.887310 |SLS |23.0g|  0.000|2|0|3|2|1|0|0
2802|SDSS J213120.67-002650.9|322.83617 |  -0.44750 |G|237136| 0.791000 |SLS |23.5g|  0.000|2|0|5|1|1|4|0
2803|GALEXMSC J213120.70+024245.2  |322.83679 |   2.71219 |G|270179| 0.901220 |SLS |23.2g|  0.000|2|0|4|2|1|0|0
2804|GALEXASC J213120.91-042024.7  |322.83740 |  -4.34056 |G|216285| 0.721450 |SLS |22.5g|  0.000|2|0|8|3|1|0|0
2805|GALEXMSC J213121.08-000238.5  |322.83792 |  -0.04413 |G|242493| 0.808870 |SLS |23.5g|  0.000|2|0|4|2|1|0|0
2806|GALEXMSC J213121.58-030119.2  |322.83975 |  -3.02303 |G|246828| 0.823330 |SLS |22.9g|  0.000|2|0|4|2|1|0|0
2807|GALEXMSC J213121.61-011613.4  |322.83992 |  -1.27046 |G|229380| 0.765130 |SLS |22.4g|  0.000|2|0|3|2|1|0|0
2808|WISEA J213121.85+000337.0|322.84043 |   0.06014 |G|297241| 0.991490 |SLS |22.9g|  0.000|2|0|20|3|1|3|0
2810|GALEXMSC J213122.42+014833.0  |322.84327 |   1.80911 |G|208260| 0.694680 |SLS |22.8g|  0.000|2|0|4|2|1|0|0
2811|QZ Aqr|322.84334 |  -0.66028 |G|228043| 0.760670 |SLS |21.4g|  0.000|2|0|13|3|1|4|0
2812|WIG R22J213122542+03025514|322.84392 |   3.04864 |G|201721| 0.672870 |SLS |23.0g|  0.000|2|0|0|1|1|0|0
2813|GALEXMSC J213122.83-034447.8  |322.84512 |  -3.74711 |G|261521| 0.872340 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
2814|GALEXASC J213123.12+011613.3  |322.84598 |   1.27018 |G|273627| 0.912720 |SLS |22.6g|  0.000|2|0|7|3|1|0|0
2815|SDSS J213123.23-010915.5|322.84682 |  -1.15433 |G|290955| 0.970520 |SLS |22.0g|  0.000|2|0|19|2|1|4|0
2816|WISEA J213123.30-001638.4|322.84711 |  -0.27734 |G|213752| 0.713000 |SLS |21.9g|  0.000|3|0|30|4|2|4|0
2817|WIG R22J213123633+03262743|322.84847 |   3.44095 |G|228106| 0.760880 |SLS |22.5g|  0.000|2|0|0|1|1|0|0
2818|WISEA J213123.67+030420.2|322.84890 |   3.07227 |G|296591| 0.989320 |SLS |23.0g|  0.000|2|0|12|2|1|0|0
2819|WISEA J213124.02-005125.3|322.85006 |  -0.85704 |G|213227| 0.711250 |SLS |21.4g|  0.000|2|0|30|3|1|4|0
2820|SDSS J213124.10-000024.1|322.85046 |  -0.00671 |G|223079| 0.744110 |SLS |22.8g|  0.000|2|0|15|1|1|3|0
2821|WISEA J213124.04-041639.9|322.85053 |  -4.27799 |G|305827| 1.020130 |SLS |22.0g|  0.000|2|0|19|4|1|0|0
2822|GALEXMSC J213124.28+042416.4  |322.85127 |   4.40486 |G|259644| 0.866080 |SLS |22.8g|  0.000|2|0|3|2|1|0|0
2823|SDSS J213124.34-004646.1|322.85143 |  -0.77949 |G|257402| 0.858600 |SLS |21.8g|  0.000|2|0|19|2|1|4|0
2824|GALEXMSC J213124.42+032002.1  |322.85183 |   3.33444 |G|275368| 0.918530 |SLS |22.8g|  0.000|2|0|3|2|1|0|0
2825|GALEXMSC J213124.57-020936.9  |322.85245 |  -2.16053 |G|267361| 0.891820 |SLS |22.3g|  0.000|2|0|4|2|1|0|0
2826|GALEXMSC J213124.92+023118.5  |322.85397 |   2.52132 |G|247365| 0.825120 |SLS |22.3g|  0.000|2|0|4|2|1|0|0
2827|WISEA J213125.05-012215.8|322.85440 |  -1.37106 |G|296516| 0.989070 |SLS |21.7g|  0.000|2|0|16|3|1|0|0
2828|SDSS J213125.52-002002.0|322.85634 |  -0.33390 |G|217131| 0.724270 |SLS |22.6g|  0.000|2|0|15|1|1|4|0
2829|WIG S22J213125635-00200650|322.85681 |  -0.33514 |G|232411| 0.775240 |SLS |22.5g|  0.000|2|0|0|1|1|0|0
2830|WIG R22J213125755-00014468|322.85733 |  -0.02908 |G|196451| 0.655290 |SLS |23.6g|  0.000|2|0|0|1|1|0|0
2831|WISEA J213125.88-012743.3|322.85780 |  -1.46194 |G|266276| 0.888200 |SLS |22.0g|  0.000|2|0|12|2|1|0|0
2832|GALEXMSC J213126.10-022403.9  |322.85849 |  -2.40101 |G|195402| 0.651790 |SLS |22.3g|  0.000|2|0|4|2|1|0|0
2833|GALEXMSC J213126.23+040948.2  |322.86029 |   4.16397 |G|222137| 0.740970 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
2834|WIG R22J213126483+03534861|322.86035 |   3.89684 |G|269352| 0.898460 |SLS |22.9g|  0.000|2|0|0|1|1|0|0
2835|WIG S22J213126688+00214975|322.86120 |   0.36382 |G|205031| 0.683910 |SLS |22.0g|  0.000|1|0|0|1|1|0|0
2836|GALEXMSC J213126.66+002150.7  |322.86120 |   0.36391 |G|205010| 0.683840 |SLS |22.3g|  0.000|2|0|3|2|1|0|0
2837|WIG S22J213126694+00200662|322.86122 |   0.33517 |G|312753| 1.043230 |SLS |21.4g|  0.000|1|0|0|1|1|0|0
2838|WISEA J213126.70-023314.2|322.86180 |  -2.55338 |G|258670| 0.862830 |SLS |22.5g|  0.000|2|0|15|3|1|0|0
2839|GALEXMSC J213126.77-020458.9  |322.86200 |  -2.08358 |G|231455| 0.772050 |SLS |23.1g|  0.000|2|0|4|2|1|0|0
2840|WISEA J213127.19-010635.0|322.86300 |  -1.10946 |G|211989| 0.707120 |SLS |22.7g|  0.000|2|0|12|2|1|0|0
2841|GALEXMSC J213127.38+023948.5  |322.86390 |   2.66343 |G|237918| 0.793610 |SLS |22.7g|  0.000|2|0|3|2|1|0|0
2842|SDSS J213127.38-000039.4|322.86411 |  -0.01095 |G|233952| 0.780380 |SLS |22.2g|  0.000|2|0|19|2|1|4|0
2843|WIG R22J213127637-00090879|322.86517 |  -0.15247 |G|222605| 0.742530 |SLS |23.5g|  0.000|2|0|0|1|1|0|0
2844|SDSS J213127.65+000139.7|322.86525 |   0.02771 |G|218899| 0.730170 |SLS |22.6g|  0.000|2|0|18|2|1|3|0
2845|WIG R22J213127664+03253343|322.86525 |   3.42594 |G|225495| 0.752170 |SLS |22.8g|  0.000|2|0|0|1|1|0|0
2846|GALEXMSC J213127.72-013535.2  |322.86527 |  -1.59285 |G|191804| 0.639790 |SLS |22.4g|  0.000|2|0|4|2|1|0|0
2847|GALEXMSC J213128.08+031819.3  |322.86629 |   3.30572 |G|238683| 0.796160 |SLS |22.6g|  0.000|2|0|4|2|1|0|0
2849|WISEA J213127.98+024445.6|322.86675 |   2.74617 |G|205835| 0.686590 |SLS |21.9g|  0.000|2|0|16|3|1|0|0
2850|GALEXMSC J213128.11+000858.9  |322.86710 |   0.14976 |G|260451| 0.868770 |SLS |23.2g|  0.000|2|0|4|2|1|0|0
2851|WISEA J213128.38+030127.4|322.86838 |   3.02436 |G|286602| 0.956000 |SLS |21.3g|  0.000|2|0|17|4|1|0|0
2852|GALEXMSC J213128.65+032236.5  |322.86896 |   3.37735 |G|193162| 0.644320 |SLS |22.2g|  0.000|2|0|3|2|1|0|0
2853|GALEXMSC J213128.91+030217.0  |322.87047 |   3.03793 |G|186312| 0.621470 |SLS |21.9g|  0.000|2|0|6|3|1|0|0
2854|SDSS J213129.10-001001.7|322.87128 |  -0.16714 |G|302278| 1.008290 |SLS |22.9g|  0.000|1|0|15|1|1|4|0
2855|WISEA J213129.43+021923.9|322.87288 |   2.32313 |G|293284| 0.978290 |SLS |22.0g|  0.000|2|0|16|3|1|0|0
2856|WIG R22J213129861+04185565|322.87440 |   4.31546 |G|208362| 0.695020 |SLS |23.2g|  0.000|2|0|0|1|1|0|0
2857|WIG R22J213130260-01124084|322.87611 |  -1.21134 |G|244766| 0.816450 |SLS |22.6g|  0.000|2|0|0|1|1|0|0
2858|WIG R22J213130349-02175136|322.87642 |  -2.29761 |G|346158| 1.154660 |SLS |24.6g|  0.000|1|0|0|1|1|0|0
2859|SDSS J213130.36-010206.6|322.87652 |  -1.03519 |G|217320| 0.724900 |SLS |22.9g|  0.000|2|0|15|1|1|4|0
2860|GALEXMSC J213130.48+034449.3  |322.87680 |   3.74768 |G|242346| 0.808380 |SLS |22.9g|  0.000|2|0|3|2|1|0|0
2861|GALEXMSC J213130.49+023854.5  |322.87700 |   2.64806 |G|252920| 0.843650 |SLS |22.6g|  0.000|2|0|4|2|1|0|0
2862|WISEA J213130.47-021841.7|322.87704 |  -2.31103 |G|196502| 0.655460 |SLS |22.1g|  0.000|2|0|15|3|1|0|0
2863|GALEXMSC J213130.70+000706.8  |322.87728 |   0.11874 |G|250039| 0.834040 |SLS |23.1g|  0.000|2|0|3|2|1|0|0
2865|GALEXMSC J213131.27+014254.9  |322.88032 |   1.71499 |G|214957| 0.717020 |SLS |22.3g|  0.000|2|0|4|2|1|0|0
2866|SDSS J213131.32-000150.9|322.88054 |  -0.03082 |G|196559| 0.655650 |SLS |22.6g|  0.000|2|0|19|2|1|4|0
2867|WISEA J213131.46-031402.4|322.88110 |  -3.23403 |G|202696| 0.676120 |SLS |23.2g|  0.000|2|0|15|3|1|0|0
2868|WIG R22J213131564-00251566|322.88152 |  -0.42100 |G|184564| 0.615640 |SLS |23.2g|  0.000|2|0|0|1|1|0|0
2869|GALEXMSC J213131.63-002514.5  |322.88165 |  -0.42108 |G|184552| 0.615600 |SLS |22.0g|  0.000|1|0|4|2|1|0|0
2870|WISEA J213131.88+020604.6|322.88249 |   2.10144 |G|216912| 0.723540 |SLS |22.2g|  0.000|2|0|16|3|1|0|0
2871|WISEA J213132.52+000111.7|322.88554 |   0.01993 |G|340912| 1.137160 |SLS |20.7g|  0.000|6|0|25|3|3|4|0
2872|WISEA J213132.60-002237.3|322.88577 |  -0.37686 |G|319015| 1.064120 |SLS |22.5g|  0.000|2|0|17|2|1|4|0
2873|WISEA J213132.87-014619.6|322.88771 |  -1.77217 |G|262573| 0.875850 |SLS |22.8g|  0.000|2|0|12|2|1|0|0
2874|WISEA J213133.16+022901.6|322.88818 |   2.48378 |G|212187| 0.707780 |SLS |22.5g|  0.000|2|0|15|3|1|0|0
2875|GALEXMSC J213133.48-030248.6  |322.88924 |  -3.04650 |G|192575| 0.642360 |SLS |22.4g|  0.000|2|0|4|2|1|0|0
2876|GALEXMSC J213133.43+024029.9  |322.89075 |   2.67364 |G|215653| 0.719340 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
2877|WISEA J213133.94+030503.3|322.89119 |   3.08445 |G|191106| 0.637460 |SLS |22.0g|  0.000|2|0|16|3|1|0|0
2878|[PWK2022] Q2131m1207 048|322.89126 | -12.12347 |G|223735| 0.746300 |SLS |     |  0.000|1|0|0|1|1|0|0
2880|WISEA J213134.08-001444.0|322.89202 |  -0.24563 |G|279658| 0.932840 |SLS |22.6g|  0.000|2|0|16|3|1|0|0
2881|[PWK2022] Q2131m1207 053|322.89216 | -12.12149 |G|334113| 1.114480 |SLS |     |  0.000|1|0|0|1|1|0|0
2882|[PWK2022] Q2131m1207 046|322.89230 | -12.12251 |G|311907| 1.040410 |SLS |     |  0.000|1|0|0|1|1|0|0
2883|GALEXMSC J213134.20-032744.8  |322.89245 |  -3.46252 |G|216624| 0.722580 |SLS |22.0g|  0.000|2|0|4|2|1|0|0
2884|[PWK2022] Q2131m1207 064|322.89327 | -12.11998 |G|250207| 0.834600 |SLS |     |  0.000|1|0|0|1|1|0|0
2885|[PWK2022] Q2131m1207 031|322.89403 | -12.12508 |G|231848| 0.773360 |SLS |     |  0.000|1|0|0|1|1|0|0
2886|WISEA J213134.81-120734.8|322.89505 | -12.12635 |VisS|223393| 0.745160 |SLS |22.2 |  0.000|2|0|12|3|1|0|0
2887|[PWK2022] Q2131m1207 047|322.89522 | -12.12169 |G|212190| 0.707790 |SLS |     |  0.000|1|0|0|1|1|0|0
2888|WISEA J213134.96+004755.7|322.89571 |   0.79882 |G|187793| 0.626410 |SLS |22.7g|  0.000|3|0|27|3|1|4|0
2889|WISEA J213135.00-002921.1|322.89586 |  -0.48921 |G|195933| 0.653561 |SLS |22.1g|  0.000|4|0|27|3|2|4|0
2890|WISEA J213134.97+012905.6|322.89594 |   1.48494 |G|189607| 0.632460 |SLS |21.2g|  0.000|2|0|20|4|1|0|0
2891|[PWK2022] Q2131m1207 062|322.89683 | -12.12028 |G|223417| 0.745240 |SLS |     |  0.000|1|0|0|1|1|0|0
2892|[PWK2022] Q2131m1207 065|322.89709 | -12.11702 |G|304050| 1.014200 |SLS |     |  0.000|1|0|0|1|1|0|0
2893|[HB89] 2128-123:[PRQ2017] dw  |322.89721 | -12.11753 |G|223978| 0.747110 |SLS |     |  0.000|2|0|0|2|2|0|0
2894|WISEA J213135.47-030338.4|322.89783 |  -3.06067 |G|266471| 0.888850 |SLS |22.3g|  0.000|2|0|16|3|1|0|0
2895|[PWK2022] Q2131m1207 022|322.89790 | -12.11626 |G|224128| 0.747610 |SLS |     |  0.000|1|0|0|1|1|0|0
2896|SDSS J213135.52-005436.1|322.89804 |  -0.91004 |G|204963| 0.683683 |SLS |20.5g|  0.000|1|0|15|2|1|4|0
2897|WISEA J213135.73-001055.5|322.89889 |  -0.18211 |G|184744| 0.616241 |SLS |22.6g|  0.000|3|0|27|3|1|4|0
2898|GALEXMSC J213135.79+023131.7  |322.89891 |   2.52582 |G|212472| 0.708730 |SLS |22.1g|  0.000|2|0|3|2|1|0|0
2899|WIG R22J213135925-04005602|322.89957 |  -4.01557 |G|221277| 0.738100 |SLS |23.1g|  0.000|2|0|0|1|1|0|0
2900|GALEXMSC J213135.92+035010.1  |322.89960 |   3.83601 |G|181794| 0.606400 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
2901|GALEXMSC J213135.95+003110.6  |322.89971 |   0.51937 |G|240652| 0.802730 |SLS |22.3g|  0.000|2|0|3|2|1|0|0
2902|WIG S22J213135940+00310933|322.89975 |   0.51926 |G|240745| 0.803040 |SLS |21.7g|  0.000|1|0|0|1|1|0|0
2903|WISEA J213136.01+020622.6|322.89983 |   2.10666 |G|245209| 0.817930 |SLS |21.9g|  0.000|2|0|16|3|1|0|0
2904|GALEXMSC J213136.47+022414.7  |322.90129 |   2.40353 |G|228952| 0.763700 |SLS |21.3g|  0.000|2|0|4|2|1|0|0
2905|WISEA J213136.44-024917.9|322.90157 |  -2.82146 |G|205888| 0.686770 |SLS |21.0g|  0.000|2|0|15|3|1|0|0
2906|GALEXMSC J213136.47+042218.3  |322.90177 |   4.37146 |G|189892| 0.633410 |SLS |22.0g|  0.000|2|0|4|2|1|0|0
2907|[PWK2022] Q2131m1207 027|322.90182 | -12.12173 |G|188072| 0.627340 |SLS |     |  0.000|1|0|0|1|1|0|0
2908|GALEXMSC J213136.29+030612.7  |322.90183 |   3.10351 |G|269052| 0.897460 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
2909|WISEA J213136.83+101306.7|322.90349 |  10.21854 |G|188662| 0.629307 |SLS |23.3g|  0.000|3|0|27|3|1|4|0
2910|SDSS J213136.98+010755.9|322.90412 |   1.13220 |G|296300| 0.988350 |SLS |20.8g|  0.000|2|0|23|3|1|4|0
2911|[PWK2022] Q2131m1207 020|322.90419 | -12.11083 |G|322307| 1.075100 |SLS |     |  0.000|1|0|0|1|1|0|0
2912|[PWK2022] Q2131m1207 015|322.90425 | -12.11700 |G|224146| 0.747670 |SLS |     |  0.000|1|0|0|1|1|0|0
2913|WISEA J213137.04-034536.4|322.90438 |  -3.76008 |G|220473| 0.735420 |SLS |21.8g|  0.000|2|0|20|4|1|0|0
2914|GALEXMSC J213137.02+015551.6  |322.90449 |   1.93086 |G|210988| 0.703780 |SLS |22.2g|  0.000|2|0|3|2|1|0|0
2915|[PWK2022] Q2131m1207 061|322.90474 | -12.12187 |G|220078| 0.734100 |SLS |     |  0.000|1|0|0|1|1|0|0
2916|[PWK2022] Q2131m1207 018|322.90503 | -12.12074 |G|348446| 1.162290 |SLS |     |  0.000|1|0|0|1|1|0|0
